hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
1,406.52,,999.0
2,344.78,,464.0
3,292.08,400.0,690.0
4,230.44,349.0,729.0
5,199.62,260.0,557.0
6,146.98,157.0,330.0
7,135.62,195.0,140.0
8,122.77,90.0,158.0
9,99.78,110.0,78.0
10,20.99,100.0,43.0
11,7.04,69.0,36.0
12,7.17,35.0,29.0
13,8.44,47.0,11.0
14,5.96,30.0,9.0
15,8.09,14.0,8.0
16,8.13,11.0,8.0
17,5.35,21.0,
18,5.12,31.0,12.0
19,8.06,39.0,16.0
20,14.09,45.0,24.0
21,21.64,61.0,20.0
22,49.29,29.0,15.0
23,60.89,33.0,13.0
24,57.67,32.0,13.0
25,67.83,31.0,12.0
26,50.67,36.0,11.0
27,43.23,31.0,20.0
28,42.62,27.0,19.0
29,21.5,28.0,14.0
30,12.47,33.0,16.0
31,17.66,32.0,17.0
32,17.7,30.0,16.0
33,14.08,37.0,15.0
34,9.98,46.0,16.0
35,9.84,40.0,12.0
36,9.65,38.0,14.0
37,8.18,23.0,15.0
38,7.96,16.0,19.0
39,7.12,10.0,22.0
40,,10.0,24.0
41,,15.0,28.0
42,,13.0,26.0
43,,18.0,24.0
44,,29.0,26.0
45,,41.0,
46,,74.0,48.0
47,,47.0,23.0
48,,38.0,20.0
49,,62.0,15.0
50,4.79,76.0,14.0
51,7.09,57.0,12.0
52,7.88,40.0,10.0
53,9.74,14.0,9.0
54,8.18,18.0,8.0
55,5.31,11.0,9.0
56,17.72,11.0,10.0
57,16.61,10.0,14.0
58,9.27,10.0,21.0
59,8.95,11.0,30.0
60,12.4,10.0,28.0
61,7.96,7.0,27.0
62,7.44,7.0,13.0
63,8.53,8.0,13.0
64,8.81,12.0,12.0
65,9.0,11.0,11.0
66,7.24,12.0,12.0
67,7.2,11.0,14.0
68,8.19,14.0,16.0
69,8.75,18.0,16.0
70,11.19,16.0,14.0
71,10.78,15.0,13.0
72,8.85,20.0,13.0
73,9.04,24.0,12.0
74,6.14,40.0,12.0
75,6.79,54.0,14.0
76,11.65,44.0,15.0
77,13.56,35.0,22.0
78,12.79,37.0,19.0
79,11.32,44.0,21.0
80,13.46,54.0,21.0
81,15.93,51.0,
82,17.24,39.0,24.0
83,11.67,19.0,24.0
84,22.31,13.0,18.0
85,31.07,14.0,12.0
86,34.27,15.0,13.0
87,38.81,14.0,16.0
88,36.62,14.0,15.0
89,41.04,16.0,18.0
90,34.15,13.0,18.0
91,17.94,13.0,19.0
92,27.28,18.0,20.0
93,35.84,26.0,20.0
94,44.57,31.0,28.0
95,44.95,22.0,27.0
96,55.04,17.0,22.0
97,68.43,14.0,18.0
98,58.2,24.0,26.0
99,63.1,23.0,18.0
100,59.26,32.0,8.0
101,75.81,26.0,8.0
102,74.68,20.0,11.0
103,76.0,27.0,11.0
104,96.21,26.0,12.0
105,58.62,25.0,15.0
106,49.14,33.0,16.0
107,53.51,42.0,15.0
108,38.89,43.0,14.0
109,30.64,19.0,15.0
110,21.61,17.0,12.0
111,18.03,22.0,10.0
112,18.44,19.0,10.0
113,18.76,27.0,11.0
114,22.32,18.0,13.0
115,12.21,16.0,16.0
116,15.51,21.0,12.0
117,16.04,28.0,16.0
118,25.01,22.0,13.0
119,26.34,18.0,17.0
120,23.09,16.0,21.0
121,31.61,14.0,21.0
122,42.37,17.0,32.0
123,39.94,20.0,45.0
124,41.09,20.0,36.0
125,46.5,23.0,29.0
126,42.47,22.0,32.0
127,48.11,19.0,29.0
128,53.24,23.0,36.0
129,59.13,23.0,41.0
130,56.82,,38.0
131,60.52,33.0,27.0
132,48.45,49.0,20.0
133,33.52,36.0,14.0
134,36.89,27.0,14.0
135,25.75,36.0,16.0
136,24.39,26.0,17.0
137,23.31,19.0,16.0
138,18.02,19.0,16.0
139,18.49,22.0,19.0
140,22.75,26.0,31.0
141,27.47,33.0,58.0
142,26.28,45.0,83.0
143,49.73,58.0,98.0
144,28.22,71.0,79.0
145,23.17,38.0,75.0
146,20.95,43.0,76.0
147,12.02,23.0,53.0
148,10.62,18.0,32.0
149,11.32,29.0,29.0
150,9.58,29.0,22.0
151,10.4,34.0,20.0
152,10.1,33.0,19.0
153,10.26,33.0,16.0
154,12.14,40.0,20.0
155,13.31,40.0,16.0
156,18.6,30.0,12.0
157,22.53,24.0,11.0
158,22.91,20.0,15.0
159,24.1,18.0,17.0
160,28.02,,16.0
161,33.04,20.0,19.0
162,37.57,25.0,24.0
163,37.56,27.0,19.0
164,31.44,26.0,11.0
165,28.03,31.0,11.0
166,26.48,28.0,10.0
167,21.48,26.0,9.0
168,22.91,27.0,8.0
169,20.78,24.0,9.0
170,21.47,20.0,10.0
171,28.82,22.0,11.0
172,21.74,22.0,11.0
173,21.54,19.0,
174,23.84,22.0,16.0
175,28.58,18.0,20.0
176,31.01,16.0,22.0
177,35.34,14.0,29.0
178,41.72,13.0,38.0
179,46.45,10.0,33.0
180,54.46,10.0,41.0
181,58.94,11.0,44.0
182,74.46,13.0,26.0
183,69.35,11.0,20.0
184,52.01,12.0,14.0
185,42.33,16.0,14.0
186,37.48,21.0,10.0
187,48.74,23.0,20.0
188,66.09,21.0,24.0
189,50.84,26.0,20.0
190,51.73,30.0,11.0
191,43.28,26.0,10.0
192,69.19,18.0,10.0
193,89.61,16.0,7.0
194,76.53,20.0,8.0
195,93.25,17.0,13.0
196,109.08,11.0,17.0
197,108.53,11.0,16.0
198,103.24,12.0,14.0
199,108.23,13.0,14.0
200,99.85,16.0,15.0
201,96.56,13.0,25.0
202,102.41,15.0,24.0
203,70.95,22.0,19.0
204,43.93,28.0,18.0
205,35.48,24.0,18.0
206,29.31,19.0,
207,24.14,16.0,17.0
208,22.45,16.0,18.0
209,18.44,,19.0
210,19.71,,20.0
211,19.42,15.0,21.0
212,17.58,16.0,23.0
213,20.47,19.0,25.0
214,22.68,21.0,23.0
215,17.4,20.0,26.0
216,15.02,20.0,24.0
217,10.02,25.0,23.0
218,7.94,30.0,25.0
219,7.62,29.0,36.0
220,10.48,46.0,31.0
221,8.44,52.0,32.0
222,7.67,51.0,28.0
223,5.83,41.0,36.0
224,5.48,45.0,44.0
225,5.74,48.0,34.0
226,7.18,62.0,32.0
227,7.82,67.0,40.0
228,9.8,82.0,54.0
229,7.29,68.0,50.0
230,7.02,57.0,63.0
231,6.69,49.0,84.0
232,6.84,33.0,73.0
233,7.14,26.0,60.0
234,7.58,24.0,43.0
235,7.93,22.0,41.0
236,6.15,27.0,41.0
237,6.08,26.0,45.0
238,6.1,23.0,58.0
239,6.35,28.0,68.0
240,5.79,40.0,49.0
241,6.87,30.0,61.0
242,7.11,39.0,100.0
243,6.22,45.0,101.0
244,6.18,38.0,70.0
245,6.5,33.0,57.0
246,5.88,31.0,63.0
247,5.88,36.0,80.0
248,6.59,44.0,77.0
249,6.43,45.0,67.0
250,9.22,48.0,57.0
251,10.74,47.0,62.0
252,12.81,52.0,42.0
253,15.57,54.0,23.0
254,19.57,62.0,15.0
255,16.03,46.0,8.0
256,12.6,33.0,7.0
257,13.34,21.0,9.0
258,11.49,18.0,14.0
259,9.64,21.0,15.0
260,9.71,27.0,26.0
261,12.3,36.0,70.0
262,14.62,56.0,92.0
263,12.77,74.0,80.0
264,12.13,68.0,102.0
265,11.28,77.0,91.0
266,15.1,83.0,74.0
267,15.39,67.0,60.0
268,16.41,46.0,49.0
269,14.67,38.0,10.0
270,33.25,42.0,9.0
271,39.59,43.0,69.0
272,30.97,53.0,100.0
273,29.25,28.0,107.0
274,30.62,23.0,107.0
275,26.79,16.0,94.0
276,36.16,9.0,81.0
277,32.47,5.0,57.0
278,33.29,5.0,30.0
279,35.2,5.0,25.0
280,33.44,5.0,28.0
281,29.05,5.0,29.0
282,30.02,6.0,33.0
283,31.25,7.0,26.0
284,42.0,8.0,20.0
285,51.95,7.0,18.0
286,16.67,7.0,15.0
287,23.91,,16.0
288,26.16,,20.0
289,26.49,6.0,16.0
290,29.28,6.0,15.0
291,37.2,5.0,12.0
292,41.57,6.0,14.0
293,39.6,5.0,23.0
294,49.02,6.0,30.0
295,55.01,10.0,28.0
296,53.12,11.0,40.0
297,62.32,11.0,95.0
298,71.28,9.0,57.0
299,87.07,8.0,32.0
300,61.06,6.0,30.0
301,48.61,,25.0
302,26.97,6.0,23.0
303,23.83,9.0,22.0
304,19.68,9.0,23.0
305,17.9,11.0,22.0
306,21.45,12.0,24.0
307,30.68,18.0,25.0
308,26.35,14.0,23.0
309,23.52,16.0,38.0
310,21.55,16.0,50.0
311,25.94,,55.0
312,36.67,,68.0
313,35.96,15.0,70.0
314,61.03,12.0,53.0
315,41.85,11.0,52.0
316,62.05,42.0,59.0
317,55.91,28.0,44.0
318,52.22,17.0,40.0
319,47.22,20.0,36.0
320,49.26,20.0,39.0
321,72.47,19.0,58.0
322,70.71,17.0,59.0
323,72.11,21.0,62.0
324,64.61,25.0,48.0
325,52.12,20.0,34.0
326,46.89,10.0,33.0
327,62.84,11.0,32.0
328,68.97,12.0,29.0
329,43.88,12.0,25.0
330,26.03,14.0,21.0
331,23.63,15.0,22.0
332,32.49,17.0,27.0
333,52.49,26.0,30.0
334,78.87,35.0,35.0
335,97.25,60.0,46.0
336,101.66,72.0,44.0
337,120.27,29.0,17.0
338,100.81,25.0,11.0
339,74.83,31.0,16.0
340,68.38,15.0,21.0
341,50.81,13.0,18.0
342,,18.0,16.0
343,,15.0,14.0
344,,16.0,15.0
345,,16.0,18.0
346,,24.0,17.0
347,,28.0,16.0
348,,31.0,17.0
349,,35.0,15.0
350,12.91,42.0,17.0
351,14.8,37.0,20.0
352,17.75,27.0,20.0
353,13.37,20.0,28.0
354,13.42,24.0,31.0
355,13.67,22.0,31.0
356,20.5,33.0,27.0
357,26.05,33.0,25.0
358,28.11,38.0,24.0
359,28.06,50.0,21.0
360,26.22,47.0,19.0
361,26.3,43.0,18.0
362,24.24,45.0,14.0
363,22.95,37.0,10.0
364,18.02,36.0,7.0
365,14.99,25.0,6.0
366,15.75,21.0,4.0
367,19.44,36.0,6.0
368,17.56,62.0,7.0
369,22.09,32.0,8.0
370,26.94,26.0,10.0
371,19.48,15.0,11.0
372,20.24,13.0,14.0
373,19.24,15.0,14.0
374,18.79,11.0,11.0
375,20.39,7.0,14.0
376,20.37,7.0,16.0
377,18.77,6.0,19.0
378,17.14,13.0,26.0
379,20.65,14.0,32.0
380,31.27,14.0,43.0
381,45.16,20.0,29.0
382,48.5,20.0,30.0
383,78.59,,29.0
384,81.44,25.0,23.0
385,39.94,27.0,15.0
386,32.63,44.0,11.0
387,49.24,63.0,10.0
388,49.52,71.0,8.0
389,43.51,74.0,8.0
390,36.92,58.0,7.0
391,33.33,39.0,8.0
392,42.23,35.0,10.0
393,54.04,48.0,11.0
394,50.53,52.0,11.0
395,46.95,31.0,10.0
396,57.87,21.0,14.0
397,64.63,22.0,16.0
398,30.41,27.0,17.0
399,25.24,28.0,20.0
400,20.14,27.0,24.0
401,20.95,25.0,20.0
402,18.47,26.0,18.0
403,16.67,29.0,21.0
404,13.85,25.0,25.0
405,21.23,22.0,24.0
406,35.71,23.0,24.0
407,31.38,26.0,26.0
408,21.81,31.0,26.0
409,16.6,48.0,36.0
410,18.14,53.0,36.0
411,19.15,42.0,
412,17.52,44.0,58.0
413,16.26,45.0,63.0
414,17.1,41.0,69.0
415,22.55,43.0,67.0
416,24.36,40.0,64.0
417,27.15,40.0,75.0
418,25.49,54.0,88.0
419,,29.0,99.0
420,,27.0,121.0
421,,23.0,89.0
422,,16.0,94.0
423,,13.0,80.0
424,,12.0,67.0
425,,11.0,55.0
426,,11.0,37.0
427,,,38.0
428,,17.0,43.0
429,,23.0,39.0
430,,21.0,47.0
431,,20.0,56.0
432,,22.0,85.0
433,,27.0,94.0
434,,44.0,108.0
435,,43.0,78.0
436,,25.0,75.0
437,,8.0,58.0
438,,6.0,51.0
439,,5.0,75.0
440,,6.0,81.0
441,,6.0,64.0
442,,8.0,69.0
443,,8.0,56.0
444,,7.0,16.0
445,,7.0,13.0
446,,13.0,12.0
447,,9.0,13.0
448,,13.0,13.0
449,,11.0,
450,8.0,9.0,
451,10.7,10.0,12.0
452,17.43,9.0,14.0
453,17.78,8.0,14.0
454,24.49,11.0,13.0
455,28.04,12.0,13.0
456,25.12,11.0,12.0
457,18.81,13.0,11.0
458,13.66,15.0,14.0
459,10.19,26.0,20.0
460,6.83,18.0,13.0
461,6.43,19.0,12.0
462,22.07,10.0,12.0
463,16.4,11.0,
464,12.04,10.0,15.0
465,14.82,14.0,16.0
466,16.18,19.0,15.0
467,15.65,19.0,18.0
468,14.24,20.0,21.0
469,13.3,20.0,20.0
470,11.39,24.0,23.0
471,11.09,22.0,22.0
472,10.61,21.0,19.0
473,10.0,19.0,20.0
474,9.81,21.0,21.0
475,10.19,20.0,20.0
476,10.92,23.0,22.0
477,10.88,22.0,29.0
478,9.44,18.0,37.0
479,8.48,17.0,34.0
480,7.75,15.0,25.0
481,7.11,17.0,19.0
482,6.6,12.0,23.0
483,8.79,10.0,23.0
484,6.12,11.0,
485,5.75,11.0,21.0
486,5.68,,12.0
487,6.25,14.0,15.0
488,6.59,17.0,14.0
489,6.16,21.0,19.0
490,7.01,26.0,22.0
491,7.82,31.0,22.0
492,10.89,44.0,15.0
493,11.38,37.0,14.0
494,18.64,39.0,13.0
495,27.48,44.0,14.0
496,25.76,37.0,19.0
497,23.12,33.0,17.0
498,22.84,31.0,22.0
499,27.67,22.0,31.0
500,33.71,16.0,27.0
501,39.56,20.0,23.0
502,41.07,22.0,24.0
503,38.09,29.0,30.0
504,39.61,20.0,30.0
505,38.69,15.0,
506,28.78,16.0,35.0
507,33.87,20.0,48.0
508,34.26,16.0,46.0
509,34.09,12.0,42.0
510,19.89,11.0,40.0
511,13.81,8.0,25.0
512,21.91,6.0,26.0
513,27.1,5.0,31.0
514,32.87,6.0,32.0
515,38.08,5.0,37.0
516,38.05,5.0,33.0
517,29.81,7.0,34.0
518,33.4,8.0,38.0
519,33.76,9.0,42.0
520,34.24,13.0,43.0
521,22.85,15.0,30.0
522,12.02,14.0,31.0
523,15.22,14.0,30.0
524,12.89,,35.0
525,11.77,24.0,61.0
526,17.32,35.0,45.0
527,20.73,22.0,44.0
528,14.7,14.0,53.0
529,12.67,9.0,61.0
530,11.2,10.0,66.0
531,8.45,11.0,58.0
532,6.53,13.0,53.0
533,6.76,12.0,59.0
534,6.56,11.0,60.0
535,9.47,16.0,56.0
536,7.54,15.0,55.0
537,8.67,12.0,54.0
538,13.08,9.0,50.0
539,8.07,13.0,57.0
540,5.75,10.0,46.0
541,9.52,9.0,39.0
542,12.59,12.0,37.0
543,15.2,16.0,37.0
544,16.77,15.0,31.0
545,19.46,14.0,16.0
546,21.48,14.0,25.0
547,22.89,15.0,23.0
548,23.79,18.0,22.0
549,22.26,15.0,16.0
550,20.77,12.0,15.0
551,17.4,11.0,15.0
552,16.82,14.0,14.0
553,17.2,17.0,15.0
554,15.68,19.0,15.0
555,18.81,22.0,19.0
556,15.35,22.0,20.0
557,12.35,21.0,24.0
558,14.21,23.0,23.0
559,13.85,22.0,22.0
560,8.91,25.0,25.0
561,5.47,24.0,27.0
562,5.35,28.0,18.0
563,6.37,29.0,15.0
564,9.2,20.0,15.0
565,16.48,19.0,14.0
566,14.2,18.0,13.0
567,19.73,14.0,13.0
568,28.1,11.0,12.0
569,33.49,10.0,13.0
570,40.92,10.0,14.0
571,53.06,9.0,12.0
572,63.6,8.0,10.0
573,89.72,7.0,13.0
574,103.79,7.0,14.0
575,104.7,,14.0
576,90.0,6.0,13.0
577,56.0,6.0,10.0
578,35.67,,8.0
579,28.36,4.0,4.0
580,39.92,4.0,4.0
581,40.29,4.0,4.0
582,42.46,4.0,6.0
583,21.51,6.0,12.0
584,30.06,9.0,22.0
585,31.89,12.0,34.0
586,44.15,14.0,14.0
587,54.45,19.0,15.0
588,38.63,13.0,16.0
589,24.49,12.0,13.0
590,28.22,12.0,8.0
591,22.43,13.0,7.0
592,18.36,17.0,7.0
593,19.32,18.0,
594,13.5,12.0,
595,11.57,12.0,6.0
596,12.36,,8.0
597,16.96,11.0,8.0
598,16.57,12.0,9.0
599,,12.0,11.0
600,13.18,11.0,8.0
601,14.78,9.0,8.0
602,17.19,8.0,7.0
603,18.79,9.0,7.0
604,12.4,8.0,
605,12.87,8.0,8.0
606,15.33,15.0,7.0
607,13.8,19.0,8.0
608,18.68,24.0,9.0
609,15.06,13.0,11.0
610,15.86,11.0,13.0
611,18.35,12.0,14.0
612,13.83,15.0,18.0
613,10.73,14.0,18.0
614,10.09,17.0,25.0
615,14.83,13.0,30.0
616,10.77,11.0,31.0
617,10.63,13.0,32.0
618,11.79,16.0,30.0
619,15.12,13.0,24.0
620,15.34,14.0,17.0
621,10.57,12.0,16.0
622,9.13,12.0,18.0
623,12.54,,22.0
624,15.22,10.0,16.0
625,24.93,10.0,9.0
626,23.22,15.0,8.0
627,22.45,18.0,8.0
628,19.55,17.0,9.0
629,16.78,17.0,7.0
630,13.7,18.0,6.0
631,13.83,17.0,6.0
632,14.48,20.0,
633,12.58,20.0,
634,11.06,21.0,
635,14.96,25.0,
636,15.62,26.0,8.0
637,13.01,24.0,8.0
638,15.54,25.0,6.0
639,20.38,33.0,7.0
640,23.82,32.0,7.0
641,23.08,28.0,6.0
642,29.43,25.0,7.0
643,24.56,20.0,7.0
644,24.52,25.0,9.0
645,20.11,30.0,10.0
646,16.91,26.0,12.0
647,12.75,32.0,12.0
648,17.65,32.0,
649,23.48,39.0,16.0
650,21.09,,11.0
651,21.35,75.0,9.0
652,7.32,77.0,9.0
653,5.26,87.0,7.0
654,5.33,51.0,6.0
655,4.09,48.0,9.0
656,2.73,51.0,12.0
657,,55.0,13.0
658,,51.0,11.0
659,2.81,51.0,11.0
660,5.24,50.0,7.0
661,3.67,55.0,9.0
662,4.25,73.0,9.0
663,4.05,84.0,8.0
664,4.53,74.0,9.0
665,8.49,68.0,10.0
666,14.8,62.0,24.0
667,14.1,69.0,18.0
668,14.48,79.0,19.0
669,21.26,138.0,21.0
670,26.67,201.0,22.0
671,24.08,234.0,14.0
672,17.91,265.0,13.0
673,18.89,249.0,8.0
674,24.86,131.0,9.0
675,21.44,118.0,7.0
676,16.36,128.0,5.0
677,15.95,126.0,8.0
678,17.23,99.0,9.0
679,15.84,80.0,8.0
680,16.51,71.0,8.0
681,17.41,56.0,16.0
682,19.37,66.0,10.0
683,21.39,69.0,9.0
684,15.11,61.0,12.0
685,10.93,48.0,14.0
686,8.72,33.0,9.0
687,9.36,24.0,7.0
688,9.9,21.0,7.0
689,11.17,26.0,8.0
690,13.1,28.0,10.0
691,13.91,20.0,10.0
692,16.83,24.0,9.0
693,23.96,29.0,12.0
694,34.56,30.0,16.0
695,34.49,23.0,12.0
696,31.16,22.0,10.0
697,29.06,13.0,10.0
698,37.94,10.0,14.0
699,40.3,9.0,16.0
700,37.59,18.0,12.0
701,43.1,25.0,7.0
702,41.92,26.0,8.0
703,33.38,29.0,7.0
704,35.51,30.0,9.0
705,50.2,38.0,11.0
706,44.78,31.0,17.0
707,23.99,21.0,23.0
708,19.7,25.0,39.0
709,23.73,22.0,22.0
710,23.92,18.0,13.0
711,22.03,17.0,13.0
712,35.39,19.0,11.0
713,35.58,23.0,9.0
714,29.96,20.0,9.0
715,21.61,19.0,11.0
716,22.48,20.0,12.0
717,20.99,12.0,15.0
718,27.72,9.0,22.0
719,34.51,10.0,18.0
720,26.58,10.0,34.0
721,11.73,17.0,26.0
722,10.25,11.0,36.0
723,8.59,6.0,22.0
724,14.69,6.0,16.0
725,14.25,4.0,14.0
726,18.24,3.0,16.0
727,23.88,3.0,21.0
728,28.92,3.0,30.0
729,30.04,3.0,37.0
730,26.38,4.0,34.0
731,23.76,5.0,27.0
732,17.25,10.0,18.0
733,17.32,8.0,19.0
734,13.12,8.0,18.0
735,8.79,7.0,16.0
736,7.53,10.0,14.0
737,7.3,7.0,15.0
738,9.29,7.0,16.0
739,12.39,8.0,15.0
740,15.8,8.0,14.0
741,19.04,7.0,13.0
742,20.21,7.0,17.0
743,36.83,6.0,20.0
744,33.64,6.0,15.0
745,,,
746,39.4,6.0,8.0
747,46.68,5.0,8.0
748,50.48,4.0,10.0
749,38.52,4.0,7.0
750,18.16,5.0,7.0
751,15.5,5.0,8.0
752,17.47,6.0,8.0
753,24.81,6.0,12.0
754,44.52,8.0,21.0
755,38.9,10.0,31.0
756,31.6,10.0,39.0
757,17.76,9.0,37.0
758,17.39,10.0,37.0
759,18.56,14.0,26.0
760,15.67,17.0,22.0
761,14.62,22.0,18.0
762,12.5,,16.0
763,12.12,43.0,17.0
764,12.49,31.0,19.0
765,15.79,22.0,24.0
766,24.05,13.0,29.0
767,22.46,10.0,32.0
768,16.41,13.0,35.0
769,16.79,13.0,23.0
770,22.12,15.0,16.0
771,19.28,13.0,17.0
772,19.79,9.0,17.0
773,26.33,9.0,24.0
774,26.6,8.0,19.0
775,24.02,10.0,21.0
776,31.94,10.0,25.0
777,31.22,13.0,38.0
778,26.48,10.0,38.0
779,29.58,11.0,47.0
780,32.5,11.0,47.0
781,31.85,,45.0
782,26.61,17.0,45.0
783,31.59,20.0,27.0
784,24.02,15.0,24.0
785,20.43,14.0,21.0
786,20.26,13.0,17.0
787,22.82,19.0,15.0
788,38.06,27.0,16.0
789,45.39,31.0,24.0
790,52.26,36.0,23.0
791,47.96,47.0,27.0
792,33.54,,28.0
793,21.17,36.0,26.0
794,18.83,42.0,33.0
795,,36.0,36.0
796,11.97,18.0,33.0
797,10.89,9.0,6.0
798,9.38,9.0,8.0
799,9.48,11.0,5.0
800,7.97,25.0,4.0
801,6.02,32.0,7.0
802,6.14,31.0,7.0
803,6.8,22.0,
804,8.09,14.0,
805,7.13,12.0,9.0
806,7.54,11.0,
807,8.41,9.0,
808,8.17,7.0,
809,,7.0,
810,7.47,8.0,
811,8.16,10.0,
812,8.26,14.0,
813,10.86,16.0,
814,7.91,17.0,
815,7.89,18.0,
816,7.29,13.0,
817,6.78,12.0,
818,7.04,13.0,
819,6.72,15.0,
820,6.51,22.0,
821,7.01,17.0,
822,7.96,27.0,
823,8.09,29.0,
824,8.79,34.0,
825,10.34,30.0,
826,9.63,25.0,
827,9.81,26.0,
828,10.97,25.0,7.0
829,12.16,22.0,5.0
830,10.03,17.0,5.0
831,11.76,16.0,4.0
832,11.17,17.0,5.0
833,8.82,15.0,6.0
834,7.38,16.0,5.0
835,,16.0,6.0
836,9.43,17.0,6.0
837,6.85,22.0,
838,8.7,39.0,9.0
839,7.85,92.0,12.0
840,6.68,76.0,12.0
841,6.69,42.0,7.0
842,,46.0,5.0
843,6.22,36.0,5.0
844,4.59,33.0,7.0
845,5.5,41.0,10.0
846,6.43,41.0,8.0
847,11.26,41.0,9.0
848,12.89,45.0,8.0
849,24.42,32.0,8.0
850,15.2,42.0,7.0
851,18.18,44.0,7.0
852,23.79,42.0,8.0
853,23.1,36.0,7.0
854,13.36,27.0,6.0
855,13.03,26.0,6.0
856,13.09,22.0,5.0
857,12.33,15.0,5.0
858,10.02,13.0,5.0
859,8.55,19.0,7.0
860,9.85,18.0,8.0
861,11.14,28.0,8.0
862,19.85,47.0,7.0
863,21.66,31.0,6.0
864,14.92,26.0,6.0
865,13.35,22.0,4.0
866,12.23,19.0,4.0
867,10.86,13.0,5.0
868,9.84,11.0,5.0
869,18.24,10.0,9.0
870,16.89,11.0,11.0
871,18.25,13.0,18.0
872,24.87,20.0,13.0
873,29.7,30.0,15.0
874,23.39,35.0,24.0
875,31.22,45.0,33.0
876,22.87,53.0,19.0
877,24.88,46.0,7.0
878,26.86,45.0,8.0
879,25.61,44.0,10.0
880,22.89,24.0,6.0
881,28.66,13.0,6.0
882,43.06,13.0,5.0
883,26.95,,9.0
884,22.32,16.0,10.0
885,24.16,22.0,9.0
886,42.67,22.0,16.0
887,35.15,,13.0
888,27.96,21.0,11.0
889,29.28,14.0,11.0
890,27.8,10.0,13.0
891,22.74,8.0,25.0
892,24.65,13.0,28.0
893,26.25,15.0,15.0
894,38.86,18.0,13.0
895,39.14,19.0,15.0
896,35.59,22.0,26.0
897,28.32,26.0,32.0
898,29.21,26.0,19.0
899,15.21,27.0,20.0
900,12.93,30.0,24.0
901,10.59,33.0,19.0
902,8.61,41.0,23.0
903,8.26,34.0,21.0
904,7.81,31.0,15.0
905,8.98,29.0,13.0
906,12.12,35.0,16.0
907,10.22,18.0,15.0
908,13.36,15.0,19.0
909,22.31,14.0,24.0
910,31.87,15.0,33.0
911,22.18,17.0,47.0
912,22.27,15.0,52.0
913,22.42,14.0,89.0
914,22.22,12.0,29.0
915,25.57,14.0,30.0
916,32.07,13.0,46.0
917,52.53,12.0,39.0
918,42.36,11.0,32.0
919,43.05,9.0,29.0
920,33.04,8.0,29.0
921,34.67,8.0,96.0
922,31.52,7.0,47.0
923,24.32,8.0,33.0
924,18.16,9.0,44.0
925,9.67,9.0,21.0
926,14.55,10.0,12.0
927,20.46,11.0,11.0
928,22.07,10.0,10.0
929,20.63,10.0,11.0
930,15.1,9.0,14.0
931,12.88,10.0,15.0
932,9.65,15.0,
933,12.35,17.0,
934,18.72,17.0,
935,14.81,,
936,11.35,21.0,
937,16.54,39.0,
938,13.09,19.0,
939,22.83,17.0,
940,15.74,20.0,
941,16.16,26.0,
942,18.95,21.0,
943,18.73,28.0,
944,22.76,18.0,
945,29.31,21.0,
946,26.82,20.0,
947,31.69,20.0,41.0
948,37.3,14.0,33.0
949,28.8,12.0,25.0
950,20.99,10.0,21.0
951,15.02,12.0,22.0
952,20.4,12.0,19.0
953,17.91,11.0,21.0
954,20.04,11.0,20.0
955,15.23,12.0,19.0
956,16.99,11.0,24.0
957,15.05,13.0,25.0
958,16.5,20.0,27.0
959,13.44,20.0,37.0
960,9.07,15.0,34.0
961,9.21,18.76,25.0
962,10.61,11.98,24.0
963,12.79,17.89,24.0
964,10.18,15.3,23.0
965,11.18,10.4,25.0
966,13.43,20.57,26.0
967,16.26,24.63,29.0
968,20.24,17.35,37.0
969,25.94,18.54,37.0
970,29.49,13.0,46.0
971,29.14,8.85,46.0
972,26.52,,44.0
973,30.61,,34.0
974,34.92,6.04,27.0
975,30.6,,27.0
976,27.24,,28.0
977,30.92,,29.0
978,27.24,,26.0
979,25.65,6.11,29.0
980,20.49,6.93,37.0
981,15.38,8.37,44.0
982,15.57,7.14,43.0
983,12.43,6.92,34.0
984,9.32,7.35,32.0
985,8.32,5.69,33.0
986,8.3,5.55,31.0
987,9.8,5.57,34.0
988,9.69,4.67,45.0
989,10.69,5.52,46.0
990,19.04,5.65,49.0
991,15.01,11.14,50.0
992,14.85,11.43,49.0
993,24.74,15.72,43.0
994,32.28,12.42,33.0
995,37.73,9.93,14.0
996,52.04,7.12,13.0
997,65.93,6.88,10.0
998,50.11,8.12,8.0
999,45.2,11.42,6.0
1000,26.54,12.39,7.0
1001,20.31,11.4,8.0
1002,16.76,16.18,10.0
1003,14.91,20.3,11.0
1004,9.84,,16.0
1005,10.37,19.55,18.0
1006,14.06,21.0,15.0
1007,15.81,24.41,8.0
1008,21.47,16.27,5.0
1009,20.48,16.63,5.0
1010,18.56,19.55,5.0
1011,25.82,19.38,4.0
1012,28.6,7.16,4.0
1013,27.84,6.0,5.0
1014,30.51,7.25,8.0
1015,31.17,15.52,9.0
1016,48.11,10.4,8.0
1017,65.73,8.63,7.0
1018,57.04,8.26,9.0
1019,35.15,10.92,8.0
1020,23.1,12.22,7.0
1021,21.03,15.65,7.0
1022,23.07,10.34,5.0
1023,18.07,9.44,4.0
1024,12.92,11.14,5.0
1025,12.76,9.89,5.0
1026,12.61,10.7,6.0
1027,13.11,11.41,9.0
